Information: Updating design information... (UID-85)
Information: Propagating switching activity (low effort zero delay simulation). (PWR-6)
Warning: There is no defined clock in the design. (PWR-80)
 
****************************************
Report : power
        -net
        -cell
        -hier
        -analysis_effort low
        -sort_mode dynamic_power
Design : Lab1_FIR_DUT
Version: O-2018.06-SP4
Date   : Fri Nov 19 12:40:27 2021
****************************************


Library(s) Used:

    NangateOpenCellLibrary (File: /software/dk/nangate45/synopsys/NangateOpenCellLibrary_typical_ecsm_nowlm.db)


Operating Conditions: typical   Library: NangateOpenCellLibrary
Wire Load Model Mode: top

Design        Wire Load Model            Library
------------------------------------------------
Lab1_FIR_DUT           5K_hvratio_1_1    NangateOpenCellLibrary


Global Operating Voltage = 1.1  
Power-specific unit information :
    Voltage Units = 1V
    Capacitance Units = 1.000000ff
    Time Units = 1ns
    Dynamic Power Units = 1uW    (derived from V,C,T units)
    Leakage Power Units = 1nW



  Attributes
  ----------
      a  -  Switching activity information annotated on net
      d  -  Default switching activity information on net

                             Total      Static   Toggle   Switching
Net                          Net Load   Prob.    Rate     Power      Attrs
x_y[91]                        9.108    0.380    0.0551      0.3038  a
x_z[51]                        9.108    0.380    0.0551      0.3038  a
x_z[81]                        9.108    0.380    0.0551      0.3038  a
x_x[101]                       9.108    0.380    0.0551      0.3038  a
x_x[66]                        9.161    0.392    0.0551      0.3055  a
x_y[56]                        9.161    0.392    0.0551      0.3055  a
x_z[46]                        9.161    0.392    0.0551      0.3055  a
x_z[9]                        12.519    0.368    0.0459      0.3480  a
mult_180_G11_n308             26.533    0.632    0.0490      0.7867  a
x_z[94]                        9.161    0.404    0.0551      0.3055  a
x_y[104]                       9.161    0.404    0.0551      0.3055  a
x_z[91]                        9.108    0.404    0.0551      0.3038  a
x_y[101]                       9.108    0.404    0.0551      0.3038  a
REG_pipe_sum_10_0_n35          1.972    0.545    0.0322      0.0384  a
REG_pipe_sum_10_1_n35          1.972    0.545    0.0322      0.0384  a
REG_pipe_sum_10_n35            1.972    0.545    0.0322      0.0384  a
mult_132_G7_n309              29.082    0.582    0.0444      0.7814  a
mult_156_G8_n309              29.082    0.594    0.0444      0.7814  a
mult_180_G9_n309              29.082    0.606    0.0444      0.7814  a
x_x[14]                        9.161    0.394    0.0536      0.2971  a
w_ADD_reg_y_9__3_              3.782    0.455    0.0781      0.1787  a
x_x[11]                        9.108    0.394    0.0536      0.2953  a
w_ADD_reg_z_7__3_              3.782    0.492    0.0781      0.1787  a
w_ADD_reg_z_8__3_              3.782    0.492    0.0781      0.1787  a
mult_132_G11_n356             20.604    0.767    0.0582      0.7254  a
